Value of α1-acid glycoprotein in the diagnosis of feline infectious peritonitis,https://bvajournals.onlinelibrary.wiley.com/doi/10.1136/vr.141.12.299
Stopping Feline Coronavirus Shedding Prevented Feline Infectious Peritonitis,https://www.mdpi.com/1999-4915/15/4/818
Treatment of feline infectious peritonitis in cats with molnupiravir: clinical observations and outcomes for 54 cases,https://onlinelibrary.wiley.com/doi/10.1111/avj.13433
Efficacy of a 3C-like protease inhibitor in treating various forms of acquired feline infectious peritonitis,https://journals.sagepub.com/doi/10.1177/1098612X17729626
Feline infectious peritonitis: Role of the feline coronavirus 3c gene in intestinal tropism and pathogenicity based upon isolates from resident and adopted shelter cats,https://www.sciencedirect.com/science/article/pii/S0168170211005156?via%3Dihub
" Serologic, Virologic and Pathologic Features of Cats with Naturally Occurring Feline Infectious Peritonitis Enrolled in Antiviral Clinical Trials",https://www.mdpi.com/1999-4915/16/3/462
Two related strains of feline infectious peritonitis virus isolated from immunocompromised cats infected with a feline enteric coronavirus,https://journals.asm.org/doi/10.1128/jcm.34.12.3180-3184.1996
Molnupiravir treatment of 18 cats with feline infectious peritonitis: A case series,https://academic.oup.com/jvim/article/37/5/1876/8447875?login=false
Retrospective study and outcome of 307 cats with feline infectious peritonitis treated with legally sourced veterinary compounded preparations of remdesivir and GS-441524 (2020–2022),https://journals.sagepub.com/doi/10.1177/1098612X231194460
 Feline Infectious Peritonitis as a Systemic Inflammatory Disease: Contribution of Liver and Heart to the Pathogenesis ,https://www.mdpi.com/1999-4915/11/12/1144
"Randomized, Placebo Controlled Study of the Effect of Propentofylline on Survival Time and Quality of Life of Cats with Feline Infectious Peritonitis",https://academic.oup.com/jvim/article/25/6/1270/8451285?login=false
Usefulness of acute phase proteins in differentiating between feline infectious peritonitis and other diseases in cats with body cavity effusions,https://journals.sagepub.com/doi/10.1177/1098612X16658925
Pathological findings and patterns of feline infectious peritonitis in the respiratory tract of cats,https://www.sciencedirect.com/science/article/abs/pii/S002199752400015X?via%3Dihub
 Fecal Feline Coronavirus RNA Shedding and Spike Gene Mutations in Cats with Feline Infectious Peritonitis Treated with GS-441524 ,https://www.mdpi.com/1999-4915/14/5/1069
"A Comparison of Lymphatic Tissues from Cats with Spontaneous Feline Infectious Peritonitis (FIP), Cats with FIP Virus Infection but no FIP, and Cats with no Infection",https://www.sciencedirect.com/science/article/abs/pii/S0021997501905018?via%3Dihub
Abdominal ultrasonographic findings of cats with feline infectious peritonitis: an update,https://journals.sagepub.com/doi/10.1177/1098612X231216000
 From Challenge to Cure: A Look at Feline Infectious Peritonitis and Emerging Treatment Strategies and Breakthroughs ,https://pubmed.ncbi.nlm.nih.gov/40711310/
Evaluation of selected inflammatory markers in cats with feline infectious peritonitis before and after therapy,https://link.springer.com/article/10.1186/s12917-025-04731-x
"A retrospective study of clinical and laboratory features and treatment on cats highly suspected of feline infectious peritonitis in Wuhan, China",https://www.nature.com/articles/s41598-021-84754-0
An outbreak of feline infectious peritonitis in a Taiwanese shelter: epidemiologic and molecular evidence for horizontal transmission of a novel type II feline coronavirus,https://link.springer.com/article/10.1186/1297-9716-44-57
Assessing the feasibility of applying machine learning to diagnosing non-effusive feline infectious peritonitis,https://www.nature.com/articles/s41598-024-52577-4
 Ocular Manifestations of Feline Infectious Peritonitis ,https://avmajournals.avma.org/view/journals/javma/159/4/javma.1971.159.04.417.xml
 Significance of Coronavirus Mutants in Feces and Diseased Tissues of Cats Suffering from Feline Infectious Peritonitis ,https://www.mdpi.com/1999-4915/1/2/166
Use of recombinant feline interferon and glucocorticoid in the treatment of feline infectious peritonitis,https://journals.sagepub.com/doi/10.1016/j.jfms.2003.08.011
Effect of chloroquine on feline infectious peritonitis virus infection in vitro and in vivo,https://www.sciencedirect.com/science/article/pii/S0166354213001150?via%3Dihub
 Efficacy of oral remdesivir in treating feline infectious peritonitis: a prospective observational study of 29 cats ,https://pubmed.ncbi.nlm.nih.gov/40424099/
B-cell activation in cats with feline infectious peritonitis (FIP) by FIP-virus-induced B-cell differentiation/survival factors,https://link.springer.com/article/10.1007/s00705-008-0265-9
A retrospective study of the neuropathology and diagnosis of naturally occurring feline infectious peritonitis,https://journals.sagepub.com/doi/10.1177/1040638718755833
The virology and pathogenesis of feline infectious peritonitis,https://link.springer.com/article/10.1007/BF01317889
 Unlicensed GS-441524-Like Antiviral Therapy Can Be Effective for at-Home Treatment of Feline Infectious Peritonitis ,https://www.mdpi.com/2076-2615/11/8/2257
Feline infectious peritonitis: answers to frequently asked questions concerning FIP and coronavirus,https://www.tandfonline.com/doi/full/10.1080/17415349.2019.1629366
 An uncommon intestinal manifestation of feline infectious peritonitis: 26 cases (1986-1993) ,https://pubmed.ncbi.nlm.nih.gov/8800260/
Open label clinical trial of orally administered molnupiravir as a first-line treatment for naturally occurring effusive feline infectious peritonitis,https://academic.oup.com/jvim/article/38/6/3087/8448502?login=false
Shifts in circulating lymphocyte subsets in cats with feline infectious peritonitis (FIP): pathogenic role and diagnostic relevance,https://www.sciencedirect.com/science/article/pii/S0165242703001569?via%3Dihub
Outbreak of feline infectious peritonitis (FIP) in shelter-housed cats: molecular analysis of the feline coronavirus S1/S2 cleavage site consistent with a ‘circulating virulent–avirulent theory’ of FIP pathogenesis,https://journals.sagepub.com/doi/10.1177/20551169221074226
Apoptosis and T-cell depletion during feline infectious peritonitis,https://journals.asm.org/doi/10.1128/jvi.70.12.8977-8983.1996
Cellular composition and interferon-γ expression of the local inflammatory response in feline infectious peritonitis (FIP),https://www.sciencedirect.com/science/article/pii/S0378113505002452?via%3Dihub
Antibody and cytokine responses in kittens during the development of feline infectious peritonitis (FIP),https://www.sciencedirect.com/science/article/pii/S0165242798001561?via%3Dihub
Feline leucocyte antigen class II polymorphism and susceptibility to feline infectious peritonitis,https://journals.sagepub.com/doi/10.1016/j.jfms.2003.12.010
Monoclonal antibodies to the spike protein of feline infectious peritonitis virus mediate antibody-dependent enhancement of infection of feline macrophages,https://journals.asm.org/doi/10.1128/jvi.66.2.956-965.1992
Current treatment options for feline infectious peritonitis in the UK,https://www.magonlinelibrary.com/doi/abs/10.12968/coan.2022.0016
Ocular findings in cats with feline infectious peritonitis treated with GS-441524: a preliminary prospective study of 118 cases ,https://pubmed.ncbi.nlm.nih.gov/41644507/
